	Relative Change
DMBT1	-0.084791488901983
SPEG	-0.08480379680703899
SCYL2	-0.08480410555821616
HSD11B1	-0.08481351870109696
SPATA2	-0.08495847995613102
GPRC5D	-0.08495876603835284
SLC25A29	-0.08496820886152431
MAG	-0.08497556536579728
GTF2H4	-0.08498801737885821
KLRC1	-0.08500796443347859
DMBX1	-0.08501034776572773
MAPK15	-0.08503493509548649
RND2	-0.08510123627558416
HELLS	-0.08511940050674405
ACO1	-0.08512146584128336
HS1BP3	-0.08512910723801825
RECQL5	-0.08522969362298766
CITED2	-0.08524471085538157
PELI3	-0.08524933084015944
DHRS13	-0.08526627959472656
DCT	-0.0853340018301347
TOM1L2	-0.08544446182928221
CREB3L3	-0.08552671329089953
KATNAL1	-0.08555381143724311
LRRC29	-0.08556751710538685
NAT14	-0.08558924574958908
TRIM69	-0.08569646140247403
PSCA	-0.08569866226103648
ZDHHC24	-0.08570298059918227
CGREF1	-0.08580609498827
SSU72	-0.08583341147668448
CCDC117	-0.08589743816882259
ZBTB7A	-0.08593198924032125
CCS	-0.08593198924032125
SACS	-0.08593848877795404
PLB1	-0.08599296203436514
E2F2	-0.08600277155422249
TAP1	-0.08610173597422373
ZCCHC2	-0.08612344749261616
NEK7	-0.08612577077880075
DEDD2	-0.08628865820638612
SLC13A4	-0.0863015191861112
SPRN	-0.08638435183363426
RBPMS2	-0.0864393392484317
NFKBIL1	-0.08644396174370217
MREG	-0.08652430869434326
ST3GAL2	-0.08654877514603716
MYLPF	-0.08663451795764845
UNC93A	-0.08664699957740406
ITPKC	-0.08679031153830674
TSPYL4	-0.08681461933607389
ZAN	-0.08683633970111294
RHBDD3	-0.0868606667094632
INCENP	-0.08689016724679972
PFKFB1	-0.08694655877019317
MYBL2	-0.08697313307116479
SNCA	-0.08699816211267264
SPC25	-0.08702475151432101
CCBE1	-0.08707927187201857
CIDEC	-0.08709883193933636
FBXL22	-0.08717493681377937
ZFAND2A	-0.08717674953570242
TRIM36	-0.08719401264461162
PELO	-0.08719409505624547
FMO1	-0.08723386029227409
DHFR	-0.08728572447030108
PCMTD1	-0.08730104977280911
PITPNC1	-0.08730299546049052
KLK14	-0.0873488889929969
SLC9A3R2	-0.08737843775515237
DPEP1	-0.08743994004335717
KSR1	-0.08744346161824719
PLOD2	-0.08748676977866844
CENPI	-0.08750121523406881
IRF2BP1	-0.08753366305228989
PKN3	-0.087567164864553
IL1RAP	-0.08759620105565347
GAB1	-0.08760943539522247
SPRYD3	-0.08763987105579994
TBC1D16	-0.08774842864876088
ETHE1	-0.08777291939815482
VILL	-0.0878510434404726
PLXND1	-0.0878668907662291
CTSS	-0.0878678264915612
TNFRSF19	-0.08789095508579188
GALNT4	-0.08792757196299796
C1QTNF5	-0.08794403911693462
DPP4	-0.08795064908236662
ABCA1	-0.08798902569439417
FZD9	-0.08811127400522792
CCDC112	-0.08817223406381822
H2AFJ	-0.08823930810782446
GSPT2	-0.0883306507424983
ITGA2B	-0.08836791620437619
NKX6-2	-0.08838194832795732
GAMT	-0.08846069833114839
UBE2S	-0.08848325980552668
MDGA1	-0.0885341292245202
LIME1	-0.08855981257305325
NDC80	-0.08856378812446297
EGR2	-0.08856615547320099
OSTM1	-0.08857001210940259
FXYD2	-0.0885716185092088
ZBTB41	-0.08868440737637796
PILRA	-0.08870690471255174
EMP2	-0.08873334849603956
CLIC4	-0.08874664205691313
NTHL1	-0.08874664205691313
MAP2K7	-0.08874767589458728
SOX12	-0.08878389779323403
SERTAD1	-0.08881290852101784
THRB	-0.08881826968567624
GPR180	-0.08883050788685967
SLC7A5	-0.08888750003249767
SAMD14	-0.08889209750871291
BLM	-0.08890043449259702
TRMT1	-0.08894221395350185
GRIN1	-0.08897589169381881
PDK1	-0.08906116944931348
MAK	-0.08911084448503298
KALRN	-0.08920304573397259
SLC13A3	-0.08921609563773548
CRISPLD2	-0.08922090398441349
SDC3	-0.08935418859697784
ZSWIM6	-0.0893912300815645
SLC2A12	-0.08948240455088617
CPLX1	-0.08951247610681125
IGFBP2	-0.08954696814498452
APBA3	-0.08959656051988796
UNC5C	-0.08960294778230966
TMOD1	-0.08967414696232566
HOXA7	-0.08969771570683464
PTPRG	-0.08970910206020688
SLC19A3	-0.08972166309726709
CBR3	-0.08974640124299418
TNFRSF4	-0.08977360999405733
CD68	-0.0898198798040336
LTBP4	-0.08992359674035215
MORN1	-0.09007086443258147
DGAT2	-0.09008751086107207
NUDCD1	-0.09011133904226573
STARD4	-0.09048370980923214
CCDC28B	-0.09048370980923214
NOG	-0.09053794544791353
FLRT3	-0.0905970884116736
PPM1L	-0.09067506589609244
BAZ2B	-0.09068767824565531
FCGRT	-0.09072072005883097
HAVCR1	-0.09074281683006885
OGFRL1	-0.09080326519881209
ANPEP	-0.09086630200849742
ALX4	-0.09105858289161534
SBK1	-0.09108718725237645
NXF3	-0.0910927246737309
TSSK6	-0.0911195428046021
SLC6A16	-0.09132720136910404
TICAM1	-0.09138899838570896
CRIP2	-0.09139869888911341
SERPINF2	-0.09151814424715522
POU3F1	-0.0915665616277406
ERRFI1	-0.09163247311103323
COL12A1	-0.09167243496836613
MAMDC4	-0.0916730004931793
ARID5A	-0.0916745510235165
NFE2L3	-0.09169217948633099
ADSSL1	-0.09176546707068595
SLC38A4	-0.09178783213187493
EGLN3	-0.09186045550547667
CMTM8	-0.09188336847053072
HS3ST1	-0.09192585530007323
VAMP4	-0.09194983568003184
LSM6	-0.09196743359157335
NUF2	-0.0920075789874817
BCAR1	-0.0920104715908182
DAAM1	-0.09207074927268862
AMPD3	-0.09209797346340323
GSG1	-0.09215530973477691
FGFBP3	-0.09226232336318632
SPC24	-0.09230656966708299
SLC4A1	-0.09232404612896138
MXRA8	-0.09232881446505861
BNIP3	-0.09233880516455678
RPS6KA1	-0.09241560705354587
H1FX	-0.09242136845232586
CDK5R2	-0.092525465001439
BCAN	-0.09261676161237256
MAPK6	-0.0926457380726296
TBX6	-0.09267572587157565
MCM10	-0.09276258645824269
SLC3A1	-0.0928586416404434
KIF2C	-0.09290540021456181
NPDC1	-0.09293316521652212
CHST11	-0.09299950456854314
THOC2	-0.09312753577844055
PTAR1	-0.09324837289009946
RAB20	-0.09326823283675023
SCAND1	-0.0933189727380712
RECK	-0.09352306100077205
DLC1	-0.09358447224119816
PHYHIP	-0.09368441492497154
KCNK3	-0.09373082951750615
RAPGEF3	-0.09374143070064626
CDK7	-0.0937709635779371
RCOR2	-0.09378803011308766
ARHGAP4	-0.09393120964873557
TAF1A	-0.09399660844290297
SWAP70	-0.09410105398776827
CCDC78	-0.09411980674169468
RHOU	-0.09413843897520965
DISP2	-0.09419427138605038
FARSB	-0.09425671948751621
RHOB	-0.09429074906793099
HSD11B2	-0.09440921349812761
ADAM17	-0.0945302062618561
PPP2R2C	-0.09453113826949905
AHR	-0.0946468633142327
FOXJ1	-0.09474130454481626
SNX12	-0.09474285158915396
E2F8	-0.09475272816173261
PLEKHN1	-0.09475929613962387
ZDHHC1	-0.09483847057009151
RUFY2	-0.09494835060137988
ELF1	-0.0950300717093915
RAPGEF2	-0.09509943204280939
ESRRA	-0.09514099842577083
PTPRCAP	-0.0951675513423739
RIPK2	-0.0952234042017394
TCF19	-0.09524127340414983
MAFB	-0.09530160066407892
CHRDL1	-0.09531728070019722
SFRP1	-0.09534825484571693
ERGIC1	-0.09546029996871377
MUC1	-0.09556251655031463
PHF1	-0.09567408143329797
TRIB1	-0.0957155568020323
OSGIN1	-0.09574450855800279
MMP24	-0.09575244966725568
BCL2L11	-0.09588057658383518
RGL1	-0.09597876472253004
HOMER1	-0.09598899267415255
JMJD1C	-0.09606608244473745
PDLIM2	-0.09625332562645103
GALNT12	-0.0963043704616907
IQGAP3	-0.09632009084002754
TRIM25	-0.09638022353659598
ELK3	-0.09642768573705048
TMEM115	-0.09645998386945355
SORBS3	-0.09646745014857087
NOSTRIN	-0.09649515728759772
TMEM175	-0.09650326775553343
RAB24	-0.09650852285339365
ARID5B	-0.09650963850123292
EIF4E	-0.09653456825658774
SYNGR1	-0.09666055794548535
RNF43	-0.09667664442440556
EMP1	-0.09680688540706359
TCEA2	-0.09685538814021316
BLZF1	-0.0968577854627589
E2F1	-0.09705730092547092
MUC16	-0.0970717538036446
SH2D5	-0.09707512098148903
SOX10	-0.09710992056973146
WNT6	-0.0971473921795718
WDR81	-0.09731244839612133
NOXO1	-0.09733127056530581
LY6K	-0.09737276349235505
ARHGAP5	-0.09738715982735993
RGS16	-0.09760793883201671
FCER1G	-0.09780386839051987
PPP2R2B	-0.09787178461514438
RSU1	-0.097981499645182
FBXO17	-0.09799205474365542
LEFTY1	-0.09801596968083098
PTPRF	-0.09802740045571133
WISP2	-0.09804545866739081
HSPA1A	-0.09806528389246114
RDH14	-0.0982100836098452
SYN1	-0.09823554798947873
D2HGDH	-0.09823593501469817
KRT16	-0.09824987196612504
PAQR6	-0.09831573929121
TYROBP	-0.0983366146575622
PRKCH	-0.09834120031247279
MUC5B	-0.09835254128417252
ARSA	-0.0983667051439191
ADAM19	-0.09856285737563204
KIFC3	-0.09856921813189352
SCRN2	-0.0985924995005116
IL1RL1	-0.09884005336672823
SOX2	-0.0989693335917446
PRKAA2	-0.099064732143987
BSPRY	-0.099064732143987
MAL	-0.099064732143987
KRT13	-0.099064732143987
KCNE4	-0.09929553001967091
EPHB3	-0.09936300685901185
CXCL11	-0.09948051223658048
ALKBH7	-0.09957121252093169
PRDM8	-0.09959333944287171
TNNC1	-0.0996596967750428
SH3BP5	-0.09974344312315385
IRF2	-0.09981570158954592
TMEM62	-0.09983473303227859
PCDH9	-0.09984505979788236
SH3BP1	-0.099871341197382
KLHL28	-0.09994330988670609
PPIL4	-0.09996027416094888
SLC25A28	-0.10007003625603945
CIDEB	-0.10010444244812006
BTC	-0.10018186253988312
GGT1	-0.10019754870950422
SHC4	-0.10020015538425546
MAP3K12	-0.10021399953963976
SFXN2	-0.10029797032029684
DMWD	-0.10040648508909772
SGMS2	-0.10068836218659917
MCF2L	-0.10072623551014709
DOC2B	-0.10073257788744537
SDC4	-0.10076294590786931
MUC6	-0.10079557163043032
CDCA7L	-0.10083562395921472
TMPRSS6	-0.1009355003923747
SERPINA10	-0.10103536514264559
CAMK2N2	-0.10123563977817572
WNT10A	-0.10125886820900627
GJA4	-0.10128032802426035
MEP1A	-0.10131491889100479
TBC1D12	-0.10148535277895694
PNPLA5	-0.10159467797319979
BTG3	-0.10177092454734248
SHF	-0.10179592029153159
SLC16A10	-0.10179646128755357
DCST1	-0.10186141338654874
COL22A1	-0.1018870313586431
SSPN	-0.10189367816242595
CLCF1	-0.10200445975715283
ZBTB12	-0.10222968512984795
IRX6	-0.10260213529882527
ITM2A	-0.10262119755833427
KCNK1	-0.10264873745475703
MTUS1	-0.1027037957188531
FKBP9	-0.1030579368781103
PIM3	-0.1031145980355403
SP100	-0.10315496627689641
TMC8	-0.10322771295644202
DUSP2	-0.10323511395514222
NDRG1	-0.10331385209054875
HIF1A	-0.10335277236125842
GPR162	-0.1034323041108323
RNF208	-0.10346858428055775
SUMF1	-0.10360252889183372
FNDC3A	-0.10380350739287876
PABPN1	-0.10390136779821474
MYO9A	-0.10420513615874345
ATP6V1C2	-0.10427028784812663
CLU	-0.10436924228416292
RGS14	-0.10457379402314564
GRN	-0.10489659960701252
ALOX12	-0.10494421011588703
TMEM45A	-0.10497577609246334
RGS11	-0.10501140969856847
LNX2	-0.10502089674221589
STAT1	-0.10511136631545177
PARVG	-0.10511716079017752
NRM	-0.10514270657595717
TNNT2	-0.10518625959708293
SNAI3	-0.10537877392500031
COMTD1	-0.10545776851884381
ECM1	-0.10546688730862985
CORO7	-0.10567623328096017
MAP3K13	-0.10571327446904118
VWF	-0.10587933644236598
SYNE1	-0.10597981039839008
SLC41A2	-0.10598537298474202
FES	-0.10603069108906996
MEF2C	-0.10608626269524107
TJP1	-0.10614523435377826
SLC12A8	-0.10621040374112951
WFIKKN2	-0.10625693437392485
PADI2	-0.1063734758719267
MMP19	-0.10647376224316844
VSIG2	-0.1065777368803712
GBP2	-0.10663332933049362
ASAH1	-0.10668051405214556
ALOX5AP	-0.1067603239040671
CECR2	-0.10688281082211142
CYP46A1	-0.10696830130693427
B4GALT6	-0.10710751986974985
HERPUD1	-0.10727024144331515
RGS2	-0.10746971762992526
HIST1H1C	-0.10759422665188502
NEIL1	-0.10765608999111743
TNNI3	-0.10770300587736743
ACTN2	-0.10795675483710906
COL27A1	-0.10796866769004537
VASN	-0.10798721009204099
FOXD2	-0.10801529313951942
RAB40B	-0.10802515621085998
NFYA	-0.10822014965011745
HIST1H1T	-0.10856490455117815
ITGA2	-0.10876497383392013
COL7A1	-0.1087726440358283
LRRC49	-0.10879097465996458
PLEKHA4	-0.10879194427254607
CCDC84	-0.10908925995733561
TIMM17B	-0.10914862345180106
SCML2	-0.1091546185929455
PLAC8	-0.10929496982576954
HSPA2	-0.1095580742820454
VEGFC	-0.10960879876675482
SDK1	-0.10969226448230344
SLC22A18	-0.109703115916342
ANKK1	-0.10976992796319818
GNB3	-0.11019448852768987
LDHD	-0.11037237400729268
CACNA2D1	-0.11046912495918197
CD300LG	-0.1106083212126041
NME3	-0.11138909317765291
ELL2	-0.11158127439952067
IL12B	-0.11162187832758752
ANKRD9	-0.11164415435643273
CLDN3	-0.11167395554121189
MORC3	-0.11173904362504794
ARSJ	-0.11173904362504794
USP18	-0.11194957065297735
LRFN3	-0.11195310378203745
PDZK1	-0.11206065800940526
LTA	-0.11212754361591198
REPS2	-0.11218739776244345
PNPLA8	-0.11229866766936011
SAMD10	-0.11246640205621897
CORO2B	-0.11247192168102264
ZBP1	-0.11275539882496412
CRB3	-0.11292647226894016
JOSD2	-0.11292647226894016
CDT1	-0.11334607493965773
WDR76	-0.1134516089328707
COX8A	-0.11396284200649238
RAB40C	-0.11406699667093755
IL4I1	-0.11419362442434056
TBX1	-0.11435483387828713
IL18BP	-0.11448164111993989
KREMEN2	-0.11481912961986003
TBX3	-0.11487389389514488
NFATC1	-0.11500215618126505
RPL39	-0.11501143564568476
KLHL15	-0.1150596530893536
SPAG4	-0.11531401674517405
TESK2	-0.11535518547690644
ANTXR2	-0.11553594827143845
TTLL6	-0.11570785681925366
KCNJ11	-0.1157709511272749
ARHGEF19	-0.1159796034287554
RASGRF2	-0.11606746854619644
FZD8	-0.11609282156760511
MYLIP	-0.1161035830513053
JUP	-0.11611358625094897
CDK8	-0.11626502475575168
NEDD1	-0.11626502475575168
SYNPO2	-0.11631755155167202
SLC25A25	-0.11635552446734707
NPBWR1	-0.11678132939286714
FGF8	-0.1168584072111752
RUNX2	-0.1169925420976479
DHRS9	-0.11703184030890056
GSTM2	-0.11706537062305575
TSPO	-0.11717871142117597
CIITA	-0.11728041179484833
MPPED1	-0.11731618084857924
ARRDC2	-0.11857169489118412
FDXR	-0.11897207164743367
LYST	-0.11903066782616245
MRC2	-0.11922579592504881
HDAC11	-0.11959404405934194
PTPN21	-0.11967805066281852
EDAR	-0.11969187557806799
CLDN5	-0.11972997495381804
CTNNA2	-0.11978064384417927
INSM2	-0.11993599616851817
MAX	-0.12022997545904539
FCGBP	-0.12038040774441519
PLA1A	-0.1207234720572533
CEBPD	-0.12096741125351472
LIMD2	-0.12101746092971749
CCNA2	-0.12115973593644495
ANGPT2	-0.12201898092438856
HHIP	-0.12206152264740995
CYP24A1	-0.12214498251250065
PCDHA9	-0.12215747867936484
WARS	-0.12240911456975048
WISP1	-0.12307617578435712
SMAD7	-0.1237611679587777
KLHDC8B	-0.12386497820462418
CCDC85B	-0.12387214601958735
SLC30A1	-0.12398729610635482
TEK	-0.12437539863793476
GNG13	-0.12454064727498472
SPN	-0.12465515421542783
IQCC	-0.12493756986644534
DRD3	-0.12509568354350642
NAPSA	-0.12517979311119976
HRH1	-0.12524779014113055
KLK8	-0.12550364025112135
TJP3	-0.1258446679173672
PLK3	-0.12601509110019748
ADHFE1	-0.12612338400055806
SERPINB8	-0.1278976830159672
CCR1	-0.12816564291036003
TIMP3	-0.12897955229006683
FCRLA	-0.12914644039981724
EMID1	-0.12915144838030232
DQX1	-0.1294236444929828
CD69	-0.12959219814701806
MFSD3	-0.12998327099238974
FUZ	-0.12998327099238974
BATF	-0.13061856191038962
CH25H	-0.13074984996700742
BACH1	-0.13080932378589596
AOX1	-0.13086128650606807
KIF14	-0.13090344955116387
SLC6A4	-0.13094921849956526
SOX13	-0.1313791599618248
WAS	-0.13216887318336187
HAS2	-0.13217389250077086
SPDEF	-0.1322988570738859
CKM	-0.13232717842375083
ABHD1	-0.1330049490420198
KMO	-0.13320173449129583
PYGM	-0.13453068963329348
ST8SIA2	-0.13536309733401578
SLC7A7	-0.13586799461790694
NPB	-0.13639557537232183
UBE2C	-0.136408056659345
MTPN	-0.13684515145093532
ERCC5	-0.13800805838064759
RNASE4	-0.1387631396226491
TSHZ3	-0.13928285759441977
ZDHHC12	-0.1398633515400023
TERT	-0.14067512717545844
CPEB2	-0.1415127600895064
ABCD1	-0.14280078465159513
RBM14	-0.14283138153570787
ZMYND10	-0.14636922641211325
GFPT2	-0.14766144286072805
LAP3	-0.14819348172251495
IER5L	-0.14914628069710684
DNAJB9	-0.14929379682584099
HSPB8	-0.1504552205928984
ERG	-0.1506235869838261
ATP10A	-0.1517330837302964
NAT8L	-0.15797628499435742
NOXA1	-0.15821267106504033
TSC22D2	-0.162905352448261
PMAIP1	-0.16350386872672873
LST1	-0.1648381913687195
SULT4A1	-0.165956935313511
IFNB1	-0.16879483377240576
BLOC1S1	-0.17091410719549613
DUSP16	-0.1709211309978586
ASF1B	-0.17102476086967647
RTP4	-0.17282426620485608
WEE1	-0.1780578584113277
PLA2G1B	-0.17979112074747486
FHL1	-0.19253601542264595
PAPPA	-0.19560739033353422
RRAD	-0.19743069632525853
NEFH	-0.19780723414899554
PTGFR	-0.20343414303519627
PSMD2	-0.20899853654841166
MMP28	-0.21290355195095956
CEL	-0.2170981943795608
PTGS2	-0.23792518105732244
CCDC113	-0.24036021187721868
ROBO2	-0.2510888924188687
RGS22	-0.25204802068095317
FAP	-0.2677634841576324
KCNH1	-0.28120875436569004
CMYA5	-0.2838258179894764
SOST	-0.28939337164857654
SYNGR4	-0.2911196620594699
RSAD2	-0.2966970865266675
CCL19	-0.3284684898658913
SYT1	-0.35897919973778186
EIF5	-0.4702857744414257
BCAS1	-0.5144003644858344
ABCA7	
ABCB10	
ABCB7	
ABCC4	
ABCF3	
ABHD14A	
ACADS	
ACIN1	
ACOX3	
ACSL1	
ACSL5	
ACTR6	
ACTR8	
ACVR2A	
ACY1	
ACYP1	
ADAL	
ADPRHL2	
AES	
AFAP1	
AFF1	
AGGF1	
AGK	
AGL	
AGTPBP1	
AK3	
AKAP1	
AKAP11	
AKAP7	
AKT1	
ALAS1	
ALDH18A1	
ALG13	
ALKBH2	
ALKBH6	
ALKBH8	
ALS2CL	
ANAPC4	
ANAPC5	
ANGPTL6	
ANKRD13A	
ANKRD17	
ANKRD26	
ANKRD27	
ANKRD29	
ANKS3	
AP1S2	
AP3M1	
AP3S2	
APAF1	
APBB3	
APH1B	
APIP	
APOA4	
APOOL	
AQP11	
ARFIP2	
ARHGAP1	
ARHGAP12	
ARHGEF5	
ARL15	
ARL2BP	
ARL3	
ARL6IP5	
ARMC8	
ARMCX3	
ARMCX6	
ARNT	
ASAH2	
ASPSCR1	
ATAD1	
ATAD5	
ATE1	
ATF1	
ATG4A	
ATG4D	
ATP6AP2	
ATP6V0A4	
ATP6V1D	
ATP7B	
ATP9B	
ATXN1	
AZIN1	
B3GNT4	
B4GALT1	
BAG1	
BAG5	
BAIAP3	
BBS7	
BCAP29	
BCAT2	
BCKDHA	
BCKDHB	
BCKDK	
BCL7C	
BDH2	
BHLHB9	
BID	
BMP1	
BMS1	
BNIP2	
BPTF	
BRI3	
BRWD1	
BRWD3	
BSCL2	
BSDC1	
BYSL	
CACNG6	
CAMK1D	
CANX	
CAPN12	
CASP7	
CASP8AP2	
CBLL1	
CBR1	
CBX8	
CC2D1A	
CCDC106	
CCDC122	
CCDC25	
CCDC43	
CCDC58	
CCNH	
CCT5	
CD151	
CD276	
CDA	
CDC27	
CDC42BPA	
CDIPT	
CDK10	
CDK4	
CDK5RAP1	
CDK6	
CDKAL1	
CDKL2	
CDKN2D	
CEP350	
CEP63	
CEPT1	
CETN2	
CHCHD2	
CHD8	
CHIC1	
CHKB	
CHML	
CHMP4C	
CHMP7	
CHPT1	
CHST10	
CHST7	
CHURC1	
CIAO1	
CLASP1	
CLASP2	
CLCN2	
CLCN3	
CLDN12	
CLDN15	
CLIP1	
CLN5	
CLN6	
CLP1	
CLPP	
CLTA	
CMAS	
CMTM4	
CNGA1	
CNTROB	
COG1	
COL4A3	
COMMD2	
COMMD9	
COMP	
COPA	
COPG2	
COPS3	
COPS6	
COPS7A	
CORO1B	
COX15	
COX17	
COX18	
COX6B1	
COX6C	
COX7A2	
CPNE8	
CPSF2	
CREB3	
CRELD2	
CRTAP	
CSNK1A1	
CSNK2B	
CSTF1	
CTNNBL1	
CTTN	
CUTA	
CXXC1	
CYB561D2	
CYB5R1	
CYFIP2	
CYP2W1	
DBT	
DCLRE1A	
DCPS	
DCUN1D1	
DDAH1	
DDHD1	
DDX19A	
DDX31	
DDX47	
DDX54	
DEDD	
DENND1A	
DENND1C	
DEPDC5	
DGKD	
DGKQ	
DGKZ	
DHRSX	
DHTKD1	
DHX33	
DHX38	
DHX57	
DICER1	
DLAT	
DMPK	
DNAJC12	
DNAJC6	
DOCK6	
DOK4	
DOLPP1	
DONSON	
DPH5	
DPM1	
DPP7	
DPP8	
DSCAM	
DSE	
DTD1	
DUS4L	
DUT	
DYM	
DYNC1I2	
DYNC1LI2	
DYNLT3	
DYSF	
E2F5	
EBP	
ECD	
ECSIT	
EED	
EFHD2	
EFTUD2	
EGLN1	
EID1	
EIF2B5	
EIF4EBP1	
ELAC2	
ELAVL1	
ELF4	
ELMO2	
EMD	
EML1	
EML4	
EN2	
ENDOD1	
ENOX2	
ENTPD6	
ENTPD7	
ENTPD8	
ERGIC2	
ERLIN1	
ETNK1	
EXOC3	
EXOC6B	
EXOSC4	
EXOSC7	
F2R	
FAH	
FANCG	
FASTK	
FASTKD1	
FAU	
FBXL15	
FBXL3	
FBXL4	
FBXL5	
FBXO38	
FBXO42	
FDPS	
FGD4	
FHOD1	
FKBP7	
FKBPL	
FMNL1	
FMO4	
FMR1	
FNDC4	
FNTB	
FOXJ2	
FOXQ1	
FPR1	
FUNDC1	
FUT8	
FYTTD1	
GALE	
GALNT1	
GALNT10	
GARNL3	
GAS2L1	
GAS8	
GCC1	
GDF1	
GDF5	
GDI1	
GHITM	
GINS3	
GIT2	
GKAP1	
GLB1	
GLMN	
GMEB2	
GMNN	
GNPDA1	
GNPNAT1	
GNPTAB	
GOPC	
GOT1	
GPR137	
GPR35	
GPR39	
GPRC5C	
GRAMD1C	
GRIPAP1	
GSK3A	
GSR	
GTF2A1	
GTF2H1	
GTF2H3	
GTF2H5	
GTF2IRD1	
GTF3C4	
GTPBP4	
GYS1	
H19	
HAX1	
HDHD2	
HDHD3	
HECTD1	
HERPUD2	
HGSNAT	
HIF1AN	
HINT1	
HIST1H2BE	
HLCS	
HMGB3	
HMGCL	
HMOX2	
HOMEZ	
HOXA2	
HPN	
HS6ST1	
HSD17B7	
HSD3B7	
HSPA12A	
HTATIP2	
HYLS1	
IAH1	
IARS2	
IDH3A	
IFITM5	
IFT57	
IGF2BP1	
IGFALS	
IL13RA1	
IMPDH1	
ING1	
INPP4B	
INPP5E	
INPP5F	
INTS5	
INTU	
IPMK	
IPO11	
IPP	
IQCB1	
IQCE	
IQSEC1	
IRAK1BP1	
IREB2	
ITCH	
ITGAE	
ITGAX	
ITSN1	
JPH1	
KCNS3	
KCTD13	
KCTD20	
KDELC1	
KDELC2	
KIF21A	
KIN	
KLHL17	
KLHL23	
KLHL26	
KLHL8	
KLK11	
KLRG1	
KPNA3	
KPNA6	
KPTN	
KRIT1	
KTN1	
L3MBTL3	
LACTB	
LACTB2	
LATS1	
LBR	
LBX2	
LCAT	
LCMT2	
LCT	
LDB1	
LDLRAP1	
LHFPL2	
LIMK2	
LIMS1	
LIN54	
LMBRD2	
LMO1	
LOR	
LPIN1	
LRRC14	
LRRC23	
LRRC28	
LRRC36	
LRRC56	
LRRC61	
LRRFIP2	
LRRK1	
LSM14A	
LSM3	
LSM5	
LSM7	
LUZP1	
LY6G5B	
LYPLA1	
LZTFL1	
MAGEE1	
MAGI2	
MAGI3	
MAML2	
MAN1A2	
MANBAL	
MAP4K2	
MAPK13	
MAPKAPK3	
MARVELD2	
MARVELD3	
MBD3	
MBNL2	
MCM9	
MCOLN2	
MED31	
MEMO1	
MEOX2	
MERTK	
METTL1	
METTL9	
MGRN1	
MIB1	
MIB2	
MIF4GD	
MINK1	
MINPP1	
MLLT11	
MLX	
MMEL1	
MNT	
MOAP1	
MOCS2	
MON1A	
MON2	
MORC4	
MPHOSPH6	
MPP3	
MRM1	
MRPL14	
MRPL18	
MRPL24	
MRPL27	
MRPL32	
MRPL35	
MRPL36	
MRPL39	
MRPL40	
MRPL43	
MRPL48	
MRPL52	
MRPS12	
MRPS14	
MRPS17	
MRPS24	
MRPS33	
MRPS36	
MRPS9	
MTA3	
MTCP1	
MTDH	
MTF2	
MTIF3	
MTMR9	
MTRR	
MTX2	
MTX3	
MYO5B	
MZF1	
NAB1	
NADK	
NAGK	
NAGS	
NCL	
NCOA2	
NCOA6	
NCSTN	
NDUFS5	
NDUFS6	
NDUFV2	
NECAP2	
NEK1	
NEK9	
NF2	
NFS1	
NFYB	
NFYC	
NGDN	
NGLY1	
NIN	
NIT1	
NIT2	
NKX6-1	
NME1	
NOL10	
NOL12	
NOL8	
NOSIP	
NPC1	
NPM3	
NR1H2	
NR2C1	
NR2F6	
NR3C2	
NRP2	
NSD1	
NSMCE4A	
NTF3	
NUCB2	
NUDT15	
NUDT16L1	
NUDT18	
NUDT3	
NUDT6	
NUFIP1	
NUP107	
NUP205	
NUP35	
OCEL1	
OCIAD1	
OGG1	
OPLAH	
ORM1	
ORMDL2	
OSBPL10	
OSM	
OTUB1	
OTUD7B	
OXCT1	
P2RY2	
PACS1	
PACS2	
PACSIN3	
PAFAH2	
PAK2	
PAQR7	
PAQR8	
PARD6A	
PARG	
PARP2	
PARVB	
PBRM1	
PBX3	
PCBD2	
PCCA	
PCDHB14	
PCDHB7	
PCGF6	
PCNP	
PDAP1	
PDCD11	
PDCD2L	
PDE10A	
PDHA1	
PDRG1	
PDXP	
PDZD7	
PELP1	
PEMT	
PEX19	
PEX26	
PEX3	
PFAS	
PFDN5	
PGGT1B	
PGK1	
PGLS	
PHF13	
PHF2	
PHLDA3	
PHLDB1	
PHTF1	
PHYH	
PIGB	
PIGC	
PIGF	
PIGK	
PIGL	
PIGM	
PIGN	
PIGX	
PIK3C2A	
PIK3CB	
PIK3IP1	
PIM2	
PIR	
PITPNB	
PITPNM1	
PKIA	
PLA2G4A	
PLCB4	
PLCD3	
PLCG2	
PLCL2	
PLEKHA8	
PLEKHG1	
PLEKHG4	
PLEKHH1	
PLEKHJ1	
PLEKHM1	
PLEKHM2	
PLSCR3	
PMM2	
PMPCA	
PMS2	
PNPLA3	
PNPLA6	
POLA1	
POLB	
POLE3	
POLE4	
POLK	
POLL	
POLR2D	
POLR3A	
POLR3B	
POLR3C	
POLR3G	
POLRMT	
POMP	
PON2	
POP4	
PPAN	
PPAT	
PPM1J	
PPOX	
PPP1R13L	
PPP1R14B	
PPP1R2	
PPP1R3E	
PPP1R7	
PPP2CB	
PPP2R1B	
PPP2R2D	
PPP3CA	
PPP3R2	
PPT1	
PQBP1	
PQLC1	
PQLC2	
